orderid,custid,orderstatus,totalprice,orderdate,orderpriority,clerk,storeid,shippriority,ordercomment,orderqty,productid,discount
410510,1431,C,1343.13,2019-11-17,10,Norbert Thanks,4,4,In Stock,3,9,16.79
359530,1103,C,1355.29,2019-03-18,10,Matt Winds,6,1,In Stock,2,10,67.76
265890,1360,C,1267.88,2020-09-30,10,Steve Fall,8,3,In Stock,1,9,12.68
265686,1276,C,1245.82,2020-07-29,10,Justin Heat,6,1,In Stock,2,6,20.76
410020,1412,C,1726.02,2019-11-01,10,Norbert Thanks,7,2,In Stock,2,8,86.30
420481,1191,C,1105.00,2020-05-27,10,May Flowers,6,1,In Stock,1,5,13.81
253267,1117,C,1397.83,2020-03-31,10,Matt Winds,8,3,In Stock,1,6,34.95
486530,1473,C,1355.29,2020-12-18,10,Dee Winter,6,1,In Stock,2,9,13.55
321131,1360,C,1397.83,2020-09-10,10,Steve Fall,8,3,In Stock,1,4,69.89
415097,1037,C,1267.88,2019-01-31,10,Jack Snow,8,3,In Stock,1,10,31.70
387527,1237,C,1135.00,2019-06-09,10,June Summer,6,1,In Stock,1,8,28.38
320050,1335,C,1647.01,2020-09-02,10,Steve Fall,8,3,In Stock,2,4,20.59
443319,1439,C,1391.75,2020-11-10,10,Norbert Thanks,2,2,In Stock,6,2,13.92
260750,1425,C,1306.67,2020-11-25,10,Norbert Thanks,7,2,In Stock,1,1,65.33
182343,1093,C,1294.51,2020-03-05,10,Matt Winds,5,5,In Stock,2,2,12.95
184280,1198,C,1385.67,2020-05-10,10,May Flowers,6,1,In Stock,2,9,69.28
387506,1216,C,1030.00,2019-06-02,10,June Summer,1,1,In Stock,10,1,51.50
387975,1385,C,1075.00,2019-10-25,10,Ossie Leaves,6,1,In Stock,1,4,26.88
492137,1047,C,1035.00,2020-02-13,10,Fred Cold,6,1,In Stock,1,9,12.94
457450,1190,C,1273.39,2020-05-17,10,May Flowers,4,4,In Stock,3,3,12.73
327125,1065,C,1240.31,2020-02-09,10,Fred Cold,1,1,In Stock,12,6,20.67
435630,1123,C,1233.74,2020-04-21,10,April Rains,4,4,In Stock,3,9,61.69
225960,1446,C,1397.83,2020-11-30,10,Norbert Thanks,8,3,In Stock,1,7,34.95
230385,1145,C,1240.31,2020-04-29,10,April Rains,1,1,In Stock,12,2,31.01
490484,1194,C,1234.80,2020-05-28,10,May Flowers,5,5,In Stock,2,3,12.35
171880,1478,C,1385.67,2020-12-30,10,Dee Winter,6,1,In Stock,2,2,69.28
259810,1391,C,1343.13,2020-10-27,10,Ossie Leaves,4,4,In Stock,3,7,13.43
383079,1429,C,1267.60,2019-11-27,10,Norbert Thanks,8,3,In Stock,1,10,63.38
382467,1177,C,1198.14,2019-05-23,10,May Flowers,9,4,In Stock,1,10,59.91
212439,1179,C,1045.00,2020-05-13,10,May Flowers,6,1,In Stock,1,1,26.12
457774,1304,C,1238.66,2020-08-25,10,Auggie Sunshine,9,4,In Stock,1,1,30.97
216782,1042,C,1227.66,2020-02-21,10,Fred Cold,8,3,In Stock,1,2,20.46
382772,1302,C,1227.08,2019-08-24,10,Auggie Sunshine,8,3,In Stock,1,7,30.68
382629,1279,C,1325.48,2019-07-10,10,Justin Heat,6,1,In Stock,2,3,16.57
440970,1367,C,1397.83,2020-09-30,10,Steve Fall,8,3,In Stock,1,3,34.95
166780,1268,C,1324.90,2020-07-26,10,Justin Heat,5,5,In Stock,2,7,33.12
462565,1215,C,1235.00,2020-06-22,10,June Summer,6,1,In Stock,2,1,61.75
140821,1351,C,1218.26,2020-09-07,10,Steve Fall,9,4,In Stock,1,6,12.18
315070,1127,C,1258.05,2020-04-03,10,April Rains,9,4,In Stock,1,5,15.73
160132,1012,C,1288.43,2020-01-04,10,Jack Snow,9,4,In Stock,1,10,21.47
457915,1385,C,1244.45,2020-10-05,10,Ossie Leaves,5,5,In Stock,2,5,62.22
140596,1246,C,1267.88,2020-06-30,10,June Summer,8,3,In Stock,1,6,15.85
168900,1360,C,1397.83,2020-09-30,10,Steve Fall,8,3,In Stock,1,5,13.98
366090,1379,C,1270.21,2019-10-03,10,Ossie Leaves,1,1,In Stock,12,6,21.17
447576,1226,C,1190.70,2020-06-26,10,June Summer,1,1,In Stock,11,5,11.91
403570,1147,C,1379.61,2019-04-19,10,April Rains,10,5,In Stock,1,6,13.80
150506,1216,C,1192.36,2020-06-02,10,June Summer,3,3,In Stock,3,3,59.62
150975,1385,C,1244.45,2020-10-25,10,Ossie Leaves,5,5,In Stock,2,9,31.11
415907,1377,C,1141.09,2019-10-03,10,Ossie Leaves,2,2,In Stock,5,2,14.26
170021,1381,C,1282.36,2020-10-04,10,Ossie Leaves,3,3,In Stock,4,4,64.12
462788,1318,C,1140.00,2020-08-30,10,Auggie Sunshine,1,1,In Stock,11,5,19.00
517030,1213,C,1488.99,2020-06-01,10,June Summer,9,4,In Stock,1,9,24.82
477510,1101,C,1343.13,2020-03-17,10,Matt Winds,4,4,In Stock,3,7,22.39
475430,1013,C,1294.51,2020-01-15,10,Jack Snow,5,5,In Stock,2,10,32.36
457118,1058,C,1261.81,2020-02-06,10,Fred Cold,2,2,In Stock,6,9,63.09
254830,1193,C,1355.29,2020-05-28,10,May Flowers,6,1,In Stock,2,9,16.94
382198,1078,C,1331.27,2019-02-28,10,Fred Cold,2,2,In Stock,6,4,13.31
492396,1156,C,1150.00,2020-04-30,10,April Rains,1,1,In Stock,11,10,14.38
439744,1294,C,1592.31,2020-08-02,10,Auggie Sunshine,3,3,In Stock,5,7,39.81
265617,1267,C,1196.21,2020-07-06,10,Justin Heat,7,2,In Stock,1,3,11.96
240596,1246,C,1331.27,2020-06-30,10,June Summer,2,2,In Stock,6,10,16.64
383054,1434,C,1296.54,2019-11-18,10,Norbert Thanks,7,2,In Stock,1,10,21.61
407320,1292,C,1580.16,2019-08-11,10,Auggie Sunshine,1,1,In Stock,15,8,15.80
457015,1015,C,1244.45,2020-01-05,10,Jack Snow,5,5,In Stock,2,6,20.74
230848,1348,C,1201.72,2020-09-16,10,Steve Fall,2,2,In Stock,6,1,60.09
225750,1425,C,1306.67,2020-11-25,10,Norbert Thanks,7,2,In Stock,1,1,21.78
224526,1336,C,1251.98,2020-09-22,10,Steve Fall,2,2,In Stock,6,4,20.87
161474,1044,C,1239.82,2020-02-12,10,Fred Cold,10,5,In Stock,1,7,61.99
457259,1109,C,1325.48,2020-03-20,10,Matt Winds,6,1,In Stock,2,3,33.14
490049,1019,C,1207.24,2020-01-17,10,Jack Snow,8,3,In Stock,1,5,60.36
372204,1084,C,1124.55,2019-03-02,10,Matt Winds,5,5,In Stock,2,8,18.74
417474,1184,C,1070.00,2019-05-25,10,May Flowers,1,1,In Stock,10,2,17.83
220753,1233,C,1355.29,2020-06-08,10,June Summer,6,1,In Stock,2,5,33.88
438600,1280,C,1397.83,2020-07-20,10,Justin Heat,8,3,In Stock,1,1,34.95
212902,1372,C,1380.00,2020-10-01,10,Ossie Leaves,1,1,In Stock,13,6,17.25
300159,1069,C,1145.00,2020-02-20,10,Fred Cold,6,1,In Stock,1,7,11.45
382053,1023,C,1290.75,2019-01-18,10,Jack Snow,1,1,In Stock,12,6,64.54
337048,1018,C,1261.81,2020-01-16,10,Jack Snow,2,2,In Stock,6,5,21.03
480240,1234,C,1361.37,2020-06-08,10,June Summer,2,2,In Stock,6,8,68.07
342329,1149,C,1145.00,2020-04-10,10,April Rains,6,1,In Stock,1,5,11.45
315432,1132,C,1288.43,2020-04-04,10,April Rains,9,4,In Stock,1,1,16.11
478751,1131,C,1282.36,2020-04-14,10,April Rains,3,3,In Stock,4,3,64.12
366330,1373,C,1683.48,2019-10-11,10,Ossie Leaves,4,4,In Stock,4,9,16.83
337353,1143,C,1290.75,2020-04-18,10,April Rains,1,1,In Stock,12,4,12.91
337618,1268,C,1261.81,2020-07-06,10,Justin Heat,2,2,In Stock,6,2,15.77
413068,1478,C,1385.67,2019-12-30,10,Dee Winter,6,1,In Stock,2,8,34.64
417819,1349,C,1095.00,2019-09-07,10,Steve Fall,6,1,In Stock,1,2,18.25
363556,1246,C,1397.83,2019-06-30,10,June Summer,8,3,In Stock,1,10,23.30
300035,1005,C,1025.00,2020-01-12,10,Jack Snow,6,1,In Stock,1,5,17.08
251400,1050,C,1276.28,2020-02-14,10,Fred Cold,7,2,In Stock,1,8,31.91
490699,1289,C,1267.88,2020-07-31,10,Justin Heat,8,3,In Stock,1,7,15.85
212553,1233,C,1115.00,2020-06-18,10,June Summer,6,1,In Stock,1,6,55.75
150439,1179,C,1209.72,2020-05-13,10,May Flowers,10,5,In Stock,1,7,12.10
170219,1399,C,1391.75,2020-10-10,10,Ossie Leaves,2,2,In Stock,6,2,34.79
195280,1028,C,1385.67,2020-01-10,10,Jack Snow,6,1,In Stock,2,5,34.64
387372,1132,C,1060.00,2019-04-24,10,April Rains,1,1,In Stock,10,3,13.25
366042,1352,C,1349.22,2019-09-08,10,Steve Fall,10,5,In Stock,1,7,33.73
365960,1366,C,1397.83,2019-09-30,10,Steve Fall,8,3,In Stock,1,2,23.30
486150,1465,C,1306.67,2020-12-05,10,Dee Winter,7,2,In Stock,1,1,32.67
300420,1190,C,1100.00,2020-05-07,10,May Flowers,1,1,In Stock,11,3,11.00
372587,1237,C,1251.34,2019-06-29,10,June Summer,2,2,In Stock,6,8,31.28
457560,1240,C,1331.27,2020-06-20,10,June Summer,2,2,In Stock,6,4,22.19
167811,1311,C,1343.13,2020-08-27,10,Auggie Sunshine,4,4,In Stock,3,1,33.58
225153,1393,C,1355.29,2020-10-08,10,Ossie Leaves,6,1,In Stock,2,9,16.94
186510,1271,C,1343.13,2020-07-17,10,Justin Heat,4,4,In Stock,3,4,67.16
480480,1228,C,1324.90,2020-06-16,10,June Summer,5,5,In Stock,2,8,66.24
512740,1014,C,1300.59,2020-01-25,10,Jack Snow,1,1,In Stock,13,4,13.01
313001,1031,C,1397.83,2020-01-31,10,Jack Snow,8,3,In Stock,1,10,34.95
439084,1264,C,1300.59,2020-07-15,10,Justin Heat,1,1,In Stock,13,9,32.51
186020,1252,C,1531.54,2020-07-01,10,Justin Heat,2,2,In Stock,7,6,19.14
447261,1081,C,1108.01,2020-03-21,10,Matt Winds,9,4,In Stock,1,7,55.40
417611,1261,C,1055.00,2019-07-04,10,Justin Heat,6,1,In Stock,1,2,17.58
151068,1418,C,1203.93,2020-11-23,10,Norbert Thanks,4,4,In Stock,3,1,12.04
362410,1221,C,1282.36,2019-06-14,10,June Summer,3,3,In Stock,4,3,21.37
275418,1188,C,1261.81,2020-05-06,10,May Flowers,2,2,In Stock,6,10,15.77
492184,1064,C,1120.00,2020-02-28,10,Fred Cold,1,1,In Stock,11,3,18.67
181370,1047,C,1258.05,2020-02-13,10,Fred Cold,9,4,In Stock,1,6,12.58
447036,1006,C,1135.58,2020-01-12,10,Jack Snow,6,1,In Stock,1,6,56.78
447505,1215,C,1361.59,2020-06-02,10,June Summer,2,2,In Stock,6,3,17.02
447974,1384,C,1179.68,2020-10-25,10,Ossie Leaves,10,5,In Stock,1,6,58.98
360696,1126,C,1251.98,2019-04-12,10,April Rains,2,2,In Stock,6,1,62.60
230697,1287,C,1267.88,2020-07-31,10,Justin Heat,8,3,In Stock,1,9,12.68
300784,1314,C,1120.00,2020-08-28,10,Auggie Sunshine,1,1,In Stock,11,7,18.67
363897,1277,C,1379.61,2019-07-09,10,Justin Heat,10,5,In Stock,1,10,17.25
240954,1394,C,1296.54,2020-10-18,10,Ossie Leaves,7,2,In Stock,1,1,16.21
180308,1028,C,1385.67,2020-01-10,10,Jack Snow,6,1,In Stock,2,5,34.64
408820,1352,C,1349.22,2019-09-28,10,Steve Fall,10,5,In Stock,1,4,22.49
448054,1434,C,1234.80,2020-11-18,10,Norbert Thanks,5,5,In Stock,2,7,30.87
300763,1293,C,1305.00,2020-08-21,10,Auggie Sunshine,6,1,In Stock,2,8,16.31
383126,1476,C,1308.11,2019-12-09,10,Dee Winter,9,4,In Stock,1,10,65.41
462002,1002,C,1010.00,2020-01-02,10,Jack Snow,1,1,In Stock,10,4,50.50
314629,1089,C,1270.21,2020-03-13,10,Matt Winds,1,1,In Stock,12,9,63.51
368341,1411,C,1221.58,2019-11-11,10,Norbert Thanks,2,2,In Stock,6,4,15.27
275782,1312,C,1284.97,2020-08-28,10,Auggie Sunshine,5,5,In Stock,2,6,64.25
345869,1339,C,1045.00,2019-09-23,10,Steve Fall,6,1,In Stock,1,9,17.42
368198,1428,C,1324.90,2019-11-06,10,Norbert Thanks,5,5,In Stock,2,7,13.25
490060,1030,C,1267.88,2020-01-20,10,Jack Snow,8,3,In Stock,1,5,63.39
191991,1440,C,1397.83,2020-11-30,10,Norbert Thanks,8,3,In Stock,1,5,69.89
542304,1124,C,1020.00,2020-04-02,10,April Rains,1,1,In Stock,10,4,51.00
201310,1251,C,1221.58,2020-07-11,10,Justin Heat,2,2,In Stock,6,3,12.22
150065,1005,C,1186.56,2020-01-22,10,Jack Snow,7,2,In Stock,1,8,19.78
420564,1214,C,1230.00,2020-06-22,10,June Summer,1,1,In Stock,12,2,61.50
313180,1058,C,1324.90,2020-02-06,10,Fred Cold,5,5,In Stock,2,7,22.08
319216,1276,C,1373.52,2020-07-19,10,Justin Heat,4,4,In Stock,3,6,17.17
383185,1475,C,1302.33,2019-12-29,10,Dee Winter,3,3,In Stock,4,2,21.71
226840,1474,C,1361.37,2020-12-28,10,Dee Winter,2,2,In Stock,6,1,17.02
447093,1033,C,1267.88,2020-01-31,10,Jack Snow,8,3,In Stock,1,10,31.70
337833,1333,C,1557.00,2020-09-11,10,Steve Fall,8,3,In Stock,1,6,19.46
415628,1278,C,1256.85,2019-07-10,10,Justin Heat,7,2,In Stock,1,5,12.57
162360,1086,C,1251.98,2020-03-12,10,Matt Winds,2,2,In Stock,6,4,31.30
325046,1476,C,1373.52,2020-12-29,10,Dee Winter,4,4,In Stock,3,4,68.68
180630,1003,C,1233.74,2020-01-21,10,Jack Snow,4,4,In Stock,3,1,15.42
265664,1254,C,1400.18,2020-07-22,10,Justin Heat,1,1,In Stock,14,1,14.00
343194,1494,C,1150.00,2020-12-31,10,Dee Winter,1,1,In Stock,11,10,28.75
213073,1423,C,1065.00,2020-11-25,10,Norbert Thanks,6,1,In Stock,1,3,13.31
230712,1302,C,1168.65,2020-08-04,10,Auggie Sunshine,9,4,In Stock,1,1,19.48
417706,1296,C,1030.00,2019-08-02,10,Auggie Sunshine,1,1,In Stock,10,4,25.75
215418,1008,C,1264.13,2020-01-13,10,Jack Snow,5,5,In Stock,2,7,15.80
275839,1339,C,1209.72,2020-09-13,10,Steve Fall,10,5,In Stock,1,3,30.24
491137,1457,C,1141.09,2020-12-13,10,Dee Winter,2,2,In Stock,5,10,19.02
327410,1180,C,1157.62,2020-05-04,10,May Flowers,8,3,In Stock,1,2,19.29
210972,1382,C,1168.65,2020-10-24,10,Ossie Leaves,9,4,In Stock,1,9,11.69
436466,1176,C,1251.98,2020-05-02,10,May Flowers,2,2,In Stock,6,2,15.65
225593,1373,C,1683.48,2020-10-21,10,Ossie Leaves,4,4,In Stock,4,2,21.04
387892,1362,C,1150.00,2019-09-30,10,Steve Fall,1,1,In Stock,11,9,28.75
206730,1463,C,1294.51,2020-12-24,10,Dee Winter,5,5,In Stock,2,4,32.36
300696,1286,C,1150.00,2020-07-31,10,Justin Heat,1,1,In Stock,11,5,57.50
447314,1134,C,1179.68,2020-04-05,10,April Rains,10,5,In Stock,1,10,14.75
342010,1010,C,1050.00,2020-01-04,10,Jack Snow,1,1,In Stock,10,2,52.50
457775,1305,C,1244.45,2020-08-25,10,Auggie Sunshine,5,5,In Stock,2,6,20.74
213031,1411,C,1005.00,2020-11-11,10,Norbert Thanks,6,1,In Stock,1,10,50.25
342540,1220,C,1050.00,2020-06-14,10,June Summer,1,1,In Stock,10,10,52.50
280895,1365,C,1150.00,2020-09-30,10,Steve Fall,1,1,In Stock,11,3,11.50
320129,1299,C,1270.21,2020-08-13,10,Auggie Sunshine,1,1,In Stock,12,5,63.51
500883,1353,C,1115.00,2020-09-28,10,Steve Fall,6,1,In Stock,1,6,27.88
140843,1343,C,1174.16,2020-09-15,10,Steve Fall,5,5,In Stock,2,4,14.68
523620,1452,C,1823.26,2020-12-21,10,Dee Winter,4,4,In Stock,4,2,22.79
219719,1199,C,1391.75,2020-05-10,10,May Flowers,2,2,In Stock,6,9,13.92
202120,1302,C,1288.43,2020-08-04,10,Auggie Sunshine,9,4,In Stock,1,4,32.21
184807,1177,C,1258.05,2020-05-13,10,May Flowers,9,4,In Stock,1,8,15.73
230933,1373,C,1526.96,2020-10-11,10,Ossie Leaves,7,2,In Stock,2,2,76.35
150242,1092,C,1227.08,2020-03-14,10,Matt Winds,8,3,In Stock,1,7,20.45
280159,1069,C,1145.00,2020-02-20,10,Fred Cold,6,1,In Stock,1,3,57.25
327305,1125,C,1130.06,2020-04-02,10,April Rains,1,1,In Stock,11,10,18.83
527513,1223,C,1174.16,2020-06-05,10,June Summer,5,5,In Stock,2,3,11.74
170960,1446,C,1397.83,2020-11-30,10,Norbert Thanks,8,3,In Stock,1,5,69.89
357077,1007,C,1258.05,2019-01-03,10,Jack Snow,9,4,In Stock,1,9,15.73
275652,1272,C,1284.97,2020-07-18,10,Justin Heat,5,5,In Stock,2,1,12.85
416030,1440,C,1267.88,2019-11-10,10,Norbert Thanks,8,3,In Stock,1,8,21.13
163170,1137,C,1318.82,2020-04-06,10,April Rains,9,4,In Stock,1,2,21.98
327427,1197,C,1251.34,2020-05-09,10,May Flowers,2,2,In Stock,6,7,20.86
367252,1372,C,1677.40,2019-10-11,10,Ossie Leaves,8,3,In Stock,2,1,16.77
447535,1215,C,1361.59,2020-06-12,10,June Summer,2,2,In Stock,6,1,68.08
261275,1435,C,1367.45,2020-11-09,10,Norbert Thanks,8,3,In Stock,1,5,68.37
265231,1081,C,1108.01,2020-03-11,10,Matt Winds,9,4,In Stock,1,6,18.47
404059,1129,C,1270.21,2019-04-23,10,April Rains,1,1,In Stock,12,8,15.88
415254,1104,C,1234.80,2019-03-18,10,Matt Winds,5,5,In Stock,2,3,30.87
140595,1245,C,1267.88,2020-06-30,10,June Summer,8,3,In Stock,1,9,31.70
337581,1231,C,1279.17,2020-06-27,10,June Summer,10,5,In Stock,1,10,63.96
462461,1171,C,1005.00,2020-05-21,10,May Flowers,6,1,In Stock,1,4,16.75
337438,1178,C,1203.93,2020-05-13,10,May Flowers,4,4,In Stock,3,3,30.10
180420,1012,C,1288.43,2020-01-14,10,Jack Snow,9,4,In Stock,1,7,21.47
322470,1427,C,1318.82,2020-11-16,10,Norbert Thanks,9,4,In Stock,1,9,32.97
141104,1454,C,1620.68,2020-12-02,10,Dee Winter,1,1,In Stock,16,2,16.21
481690,1259,C,1270.21,2020-07-23,10,Justin Heat,1,1,In Stock,12,10,12.70
337478,1188,C,1261.81,2020-05-26,10,May Flowers,2,2,In Stock,6,9,31.55
218960,1156,C,1397.83,2020-04-30,10,April Rains,8,3,In Stock,1,7,23.30
382605,1255,C,1475.97,2019-07-02,10,Justin Heat,6,1,In Stock,2,3,24.60
319084,1264,C,1300.59,2020-07-15,10,Justin Heat,1,1,In Stock,13,1,16.26
441680,1378,C,1264.13,2020-10-23,10,Ossie Leaves,5,5,In Stock,2,5,12.64
230134,1044,C,1124.55,2020-02-12,10,Fred Cold,5,5,In Stock,2,2,14.06
337640,1260,C,1215.50,2020-07-14,10,Justin Heat,6,1,In Stock,2,4,12.16
479160,1186,C,1312.75,2020-05-06,10,May Flowers,3,3,In Stock,4,7,32.82
500286,1106,C,1130.00,2020-03-29,10,Matt Winds,1,1,In Stock,11,10,14.12
321999,1379,C,1270.21,2020-10-03,10,Ossie Leaves,1,1,In Stock,12,10,15.88
420594,1244,C,1150.00,2020-06-30,10,June Summer,1,1,In Stock,11,5,19.17
240166,1046,C,1192.36,2020-02-22,10,Fred Cold,3,3,In Stock,3,7,29.81
342248,1098,C,1090.00,2020-03-16,10,Matt Winds,1,1,In Stock,10,3,13.62
409317,1347,C,1318.82,2019-09-16,10,Steve Fall,9,4,In Stock,1,8,13.19
165368,1198,C,1385.67,2020-05-30,10,May Flowers,6,1,In Stock,2,2,23.09
382338,1128,C,1203.93,2019-04-13,10,April Rains,4,4,In Stock,3,6,20.07
420634,1254,C,1270.00,2020-07-12,10,Justin Heat,1,1,In Stock,12,4,12.70
388088,1438,C,1140.00,2019-11-30,10,Norbert Thanks,1,1,In Stock,11,9,11.40
432420,1012,C,1288.43,2020-01-14,10,Jack Snow,9,4,In Stock,1,10,64.42
217387,1097,C,1318.82,2020-03-06,10,Matt Winds,9,4,In Stock,1,6,65.94
479015,1125,C,1245.89,2020-04-22,10,April Rains,6,1,In Stock,2,1,15.57
447020,1020,C,1212.75,2020-01-07,10,Jack Snow,3,3,In Stock,4,1,20.21
230580,1230,C,1212.75,2020-06-27,10,June Summer,3,3,In Stock,4,9,60.64
405420,1222,C,1288.43,2019-06-14,10,June Summer,9,4,In Stock,1,6,12.88
219160,1186,C,1312.75,2020-05-06,10,May Flowers,3,3,In Stock,4,3,13.13
166039,1229,C,1330.98,2020-06-17,10,June Summer,1,1,In Stock,13,1,16.64
382601,1251,C,1163.41,2019-07-01,10,Justin Heat,4,4,In Stock,2,9,58.17
360333,1123,C,1233.74,2019-04-01,10,April Rains,4,4,In Stock,3,3,61.69
261330,1453,C,1829.33,2020-12-11,10,Dee Winter,10,5,In Stock,1,4,45.73
261187,1427,C,1318.82,2020-11-06,10,Norbert Thanks,9,4,In Stock,1,8,13.19
265612,1262,C,1168.65,2020-07-04,10,Justin Heat,9,4,In Stock,1,7,19.48
189550,1395,C,1367.45,2020-10-19,10,Ossie Leaves,8,3,In Stock,1,5,22.79
150581,1231,C,1279.17,2020-06-27,10,June Summer,10,5,In Stock,1,4,63.96
500221,1101,C,1105.00,2020-03-07,10,Matt Winds,6,1,In Stock,1,7,18.42
254600,1200,C,1397.83,2020-05-20,10,May Flowers,8,3,In Stock,1,10,13.98
164590,1199,C,1391.75,2020-05-20,10,May Flowers,2,2,In Stock,6,9,13.92
184900,1200,C,1397.83,2020-05-30,10,May Flowers,8,3,In Stock,1,5,13.98
387657,1277,C,1135.00,2019-07-19,10,Justin Heat,6,1,In Stock,1,2,28.38
407172,1272,C,1349.22,2019-07-18,10,Justin Heat,10,5,In Stock,1,7,16.87
415084,1024,C,1234.80,2019-01-28,10,Jack Snow,5,5,In Stock,2,3,30.87
365450,1345,C,1306.67,2019-09-15,10,Steve Fall,7,2,In Stock,1,6,16.33
475770,1010,C,1276.28,2020-01-24,10,Jack Snow,7,2,In Stock,1,5,15.95
301113,1463,C,1065.00,2020-12-05,10,Dee Winter,6,1,In Stock,1,1,53.25
338124,1474,C,1296.54,2020-12-08,10,Dee Winter,7,2,In Stock,1,5,64.83
319200,1310,C,1337.06,2020-08-07,10,Auggie Sunshine,8,3,In Stock,1,7,33.43
266079,1429,C,1207.24,2020-11-27,10,Norbert Thanks,8,3,In Stock,1,10,15.09
367692,1382,C,1288.43,2019-10-24,10,Ossie Leaves,9,4,In Stock,1,6,64.42
240181,1061,C,1279.17,2020-02-27,10,Fred Cold,10,5,In Stock,1,2,12.79
342059,1029,C,1145.00,2020-01-20,10,Jack Snow,6,1,In Stock,1,3,57.25
363919,1279,C,1391.75,2019-07-10,10,Justin Heat,2,2,In Stock,6,9,23.20
406171,1211,C,1221.58,2019-06-21,10,June Summer,2,2,In Stock,6,2,61.08
337144,1054,C,1238.66,2020-02-15,10,Fred Cold,9,4,In Stock,1,5,30.97
358270,1067,C,1379.61,2019-02-09,10,Fred Cold,10,5,In Stock,1,4,13.80
198030,1123,C,1233.74,2020-04-01,10,April Rains,4,4,In Stock,3,2,30.84
420628,1278,C,1140.00,2020-07-10,10,Justin Heat,1,1,In Stock,11,1,11.40
337184,1064,C,1296.54,2020-02-28,10,Fred Cold,7,2,In Stock,1,2,16.21
420199,1079,C,1150.00,2020-02-28,10,Fred Cold,1,1,In Stock,11,7,28.75
184040,1174,C,1446.46,2020-05-02,10,May Flowers,7,2,In Stock,2,8,72.32
323011,1411,C,1221.58,2020-11-01,10,Norbert Thanks,2,2,In Stock,6,2,15.27
140442,1182,C,1168.65,2020-05-14,10,May Flowers,9,4,In Stock,1,8,58.43
480620,1212,C,1482.92,2020-06-21,10,June Summer,3,3,In Stock,4,6,74.15
213200,1500,C,1150.00,2020-12-31,10,Dee Winter,1,1,In Stock,11,9,19.17
327619,1269,C,1207.24,2020-07-07,10,Justin Heat,8,3,In Stock,1,10,20.12
415080,1020,C,1212.75,2019-01-27,10,Jack Snow,3,3,In Stock,4,10,60.64
462756,1316,C,1130.00,2020-08-19,10,Auggie Sunshine,1,1,In Stock,11,2,18.83
484820,1392,C,1349.22,2020-10-28,10,Ossie Leaves,10,5,In Stock,1,1,33.73
260060,1416,C,1251.98,2020-11-02,10,Norbert Thanks,2,2,In Stock,6,7,62.60
382330,1150,C,1331.27,2019-04-10,10,April Rains,2,2,In Stock,6,6,13.31
211200,1500,C,1267.88,2020-12-31,10,Dee Winter,8,3,In Stock,1,3,63.39
265728,1318,C,1256.85,2020-08-10,10,Auggie Sunshine,7,2,In Stock,1,5,15.71
162035,1065,C,1367.45,2020-02-28,10,Fred Cold,8,3,In Stock,1,7,13.67
260630,1413,C,1732.09,2020-11-21,10,Norbert Thanks,3,3,In Stock,5,2,28.87
150962,1372,C,1597.52,2020-10-21,10,Ossie Leaves,8,3,In Stock,2,7,15.98
261160,1466,C,1312.75,2020-12-06,10,Dee Winter,3,3,In Stock,4,3,16.41
418157,1477,C,1135.00,2019-12-19,10,Dee Winter,6,1,In Stock,1,10,28.38
265299,1119,C,1267.88,2020-03-31,10,Matt Winds,8,3,In Stock,1,4,63.39
265625,1275,C,1240.31,2020-07-09,10,Justin Heat,1,1,In Stock,12,2,62.02
432900,1030,C,1397.83,2020-01-30,10,Jack Snow,8,3,In Stock,1,3,69.89
327453,1193,C,1229.29,2020-05-18,10,May Flowers,10,5,In Stock,1,6,20.49
222210,1311,C,1343.13,2020-08-07,10,Auggie Sunshine,4,4,In Stock,3,8,67.16
160830,1023,C,1355.29,2020-01-28,10,Jack Snow,6,1,In Stock,2,9,22.59
321600,1400,C,1397.83,2020-10-20,10,Ossie Leaves,8,3,In Stock,1,4,23.30
490404,1174,C,1311.98,2020-05-02,10,May Flowers,2,2,In Stock,6,5,65.60
230692,1282,C,1267.88,2020-07-31,10,Justin Heat,8,3,In Stock,1,4,63.39
250880,1020,C,1337.06,2020-01-27,10,Jack Snow,8,3,In Stock,1,4,22.28
490791,1321,C,1267.88,2020-08-31,10,Auggie Sunshine,8,3,In Stock,1,5,21.13
372946,1386,C,1190.70,2019-10-16,10,Ossie Leaves,1,1,In Stock,11,8,19.84
212645,1265,C,1075.00,2020-07-15,10,Justin Heat,6,1,In Stock,1,6,10.75
434244,1084,C,1239.82,2020-03-02,10,Matt Winds,10,5,In Stock,1,8,61.99
168170,1347,C,1318.82,2020-09-06,10,Steve Fall,9,4,In Stock,1,9,32.97
221270,1220,C,1276.28,2020-06-24,10,June Summer,7,2,In Stock,1,10,63.81
140375,1135,C,1185.19,2020-04-25,10,April Rains,6,1,In Stock,1,6,59.26
166130,1263,C,1294.51,2020-07-05,10,Justin Heat,5,5,In Stock,2,5,21.58
280284,1104,C,1120.00,2020-03-28,10,Matt Winds,1,1,In Stock,11,5,11.20
415095,1035,C,1267.88,2019-01-31,10,Jack Snow,8,3,In Stock,1,2,31.70
342051,1021,C,1105.00,2020-01-17,10,Jack Snow,6,1,In Stock,1,2,27.62
410527,1397,C,1379.61,2019-10-19,10,Ossie Leaves,10,5,In Stock,1,4,13.80
